item_idx,similar_item_idx,rank,similarity_score
4988,4809,14,0.5905194728092994
4988,614,15,0.5502666275013107
4988,4199,16,0.5418501577303215
4988,1622,17,0.5418501577303215
4988,2973,18,0.5418501577303215
4988,4652,19,0.5418501577303215
4988,5509,20,0.5418501577303215
4989,0,1,0.0
4989,1,2,0.0
4989,2,3,0.0
4989,3,4,0.0
4989,4,5,0.0
4989,5,6,0.0
4989,6,7,0.0
4989,7,8,0.0
4989,8,9,0.0
4989,9,10,0.0
4989,10,11,0.0
4989,11,12,0.0
4989,12,13,0.0
4989,13,14,0.0
4989,14,15,0.0
4989,15,16,0.0
4989,16,17,0.0
4989,17,18,0.0
4989,18,19,0.0
4989,19,20,0.0
4990,5896,1,0.9117171925343888
4990,967,2,0.9117171925343888
4990,3683,3,0.8575563943149678
4990,6006,4,0.8279910640658494
4990,6272,5,0.746338996462361
4990,2559,6,0.703511458076857
4990,4570,7,0.6982000942274261
4990,568,8,0.6834539872860675
4990,4234,9,0.6754479785369893
4990,2008,10,0.6655224096397634
4990,271,11,0.6521069412968727
4990,4062,12,0.6521069412968727
4990,1067,13,0.6272745361654859
4990,801,14,0.6137904934431022
4990,4431,15,0.6111028858895005
4990,5715,16,0.60101133457626
4990,832,17,0.60101133457626
4990,2014,18,0.60101133457626
4990,4882,19,0.592176662231297
4990,1867,20,0.592176662231297
4991,0,1,0.0
4991,1,2,0.0
4991,2,3,0.0
4991,3,4,0.0
4991,4,5,0.0
4991,5,6,0.0
4991,6,7,0.0
4991,7,8,0.0
4991,8,9,0.0
4991,9,10,0.0
4991,10,11,0.0
4991,11,12,0.0
4991,12,13,0.0
4991,13,14,0.0
4991,14,15,0.0
4991,15,16,0.0
4991,16,17,0.0
4991,17,18,0.0
4991,18,19,0.0
4991,19,20,0.0
4992,2831,1,1.0
4992,1116,2,1.0
4992,4874,3,1.0
4992,4736,4,1.0
4992,1357,5,1.0
4992,7043,6,1.0
4992,5971,7,0.8653915701776802
4992,2805,8,0.7566387453922281
4992,4491,9,0.7566387453922281
4992,539,10,0.7566387453922281
4992,2693,11,0.7566387453922281
4992,683,12,0.7566387453922281
4992,2835,13,0.7566387453922281
4992,4181,14,0.7566387453922281
4992,3903,15,0.7566387453922281
4992,7142,16,0.7566387453922281
4992,3272,17,0.7566387453922281
4992,231,18,0.7566387453922281
4992,1945,19,0.7566387453922281
4992,1410,20,0.7566387453922281
4993,343,1,0.934057584137058
4993,2723,2,0.934057584137058
4993,4747,3,0.934057584137058
4993,3383,4,0.8401161785028792
4993,5268,5,0.7933354985462102
4993,666,6,0.70747561437669
4993,6233,7,0.70747561437669
4993,1312,8,0.70747561437669
4993,3929,9,0.6980438287829132
4993,983,10,0.6968378381536728
4993,5055,11,0.6925342867506012
4993,3155,12,0.6856251850052568
4993,5524,13,0.6828277007253634
4993,733,14,0.6828277007253634
4993,6004,15,0.6828277007253634
4993,4865,16,0.680716530783992
4993,4767,17,0.6785009123826513
4993,3453,18,0.6606221568292154
4993,3799,19,0.6567049084687289
4993,5353,20,0.6550138537541907
4994,2616,1,0.7798088393579696
4994,2416,2,0.7221010788712967
4994,6859,3,0.6806134898100633
4994,4151,4,0.672664774760795
4994,6117,5,0.6678880211489832
4994,1101,6,0.6678880211489832
4994,1007,7,0.650623722229051
4994,27,8,0.650623722229051
4994,6160,9,0.6190329117895513
4994,2803,10,0.554705247803919
4994,5714,11,0.5533856217479618
4994,4012,12,0.5493711416796445
4994,3834,13,0.5443031707694571
4994,5093,14,0.5443031707694571
4994,6547,15,0.5443031707694571
4994,6205,16,0.5443031707694571
4994,6631,17,0.5376829593831816
4994,3228,18,0.5376829593831816
4994,6129,19,0.5205581160392928
4994,724,20,0.5166763417734515
4995,4914,1,1.0
4995,1404,2,1.0
4995,2507,3,0.7704497922728395
4995,1958,4,0.7523593726313269
4995,1796,5,0.7523593726313269
4995,3581,6,0.7252853577925359
4995,5114,7,0.6910513412171907
4995,6552,8,0.6910513412171907
4995,4545,9,0.6910513412171907
4995,3608,10,0.6504051540946192
4995,910,11,0.6504051540946192
4995,1438,12,0.6407874112496202
4995,5901,13,0.6293126490886422
4995,5615,14,0.6107237752339866
4995,4389,15,0.598155433029516
4995,835,16,0.5639134957358392
4995,3068,17,0.5633771078200536
4995,2464,18,0.5607102477406014
4995,3994,19,0.5600958031103463
4995,3559,20,0.5587607808139184
4996,1069,1,0.8923370163674701
4996,1049,2,0.8923370163674701
4996,1860,3,0.8923370163674701
4996,558,4,0.8503103859524666
4996,6797,5,0.8383447079445843
4996,883,6,0.8267064586635713
4996,6535,7,0.7618524717243603
4996,5700,8,0.7433656792598837
4996,1579,9,0.7351942067242478
4996,825,10,0.6944130904291781
4996,2768,11,0.6944130904291781
4996,3731,12,0.6944130904291781
4996,151,13,0.6580761212023614
4996,6453,14,0.6530657574972083
4996,648,15,0.6469541542591837
4996,2043,16,0.6167290416502991
4996,4455,17,0.6147785647776733
4996,4442,18,0.6034060670724039
4996,4289,19,0.6034060670724039
4996,4261,20,0.5988686496680238
4997,7032,1,0.9999999999999999
4997,1893,2,0.7801414243594311
4997,1799,3,0.7654257938888723
4997,1199,4,0.7512634843956284
4997,4538,5,0.7034777693288266
4997,6200,6,0.6865812383735768
4997,3204,7,0.6693699391890715
4997,6905,8,0.6663222096731128
4997,4784,9,0.6456046391326141
4997,1758,10,0.5973820352219628
4997,4482,11,0.5791888470737881
4997,1495,12,0.5791888470737881
4997,5772,13,0.5791888470737881
4997,728,14,0.5604548850733538
4997,2721,15,0.5337264916997287
4997,5180,16,0.5297950104180332
4997,658,17,0.49602085674487284
4997,6105,18,0.48263528159417707
4997,4883,19,0.4480856936806329
4997,6343,20,0.4452068922527988
4998,376,1,0.9006987167892246
4998,6956,2,0.8478135957502729
4998,4414,3,0.8145694233952157
4998,1212,4,0.8013516312795488
4998,1572,5,0.7981037301568341
4998,3037,6,0.784684707541288
4998,6021,7,0.784684707541288
4998,7080,8,0.784684707541288
4998,5285,9,0.743774133091518
4998,6622,10,0.732306284017756
4998,4288,11,0.730390370561528
4998,2757,12,0.730390370561528
4998,4794,13,0.730390370561528
4998,4082,14,0.730390370561528
4998,4815,15,0.730390370561528
4998,5005,16,0.730390370561528
4998,1126,17,0.730390370561528
4998,1611,18,0.730390370561528
4998,282,19,0.730390370561528
4998,388,20,0.730390370561528
4999,4,1,1.0
4999,4548,2,0.9137246236637402
4999,4120,3,0.8347423578754043
4999,6139,4,0.8155877068340979
4999,4088,5,0.8115586782084359
4999,3677,6,0.7967899960955056
4999,5743,7,0.7967039891673962
4999,2173,8,0.7872351578443018
4999,667,9,0.7865339053923204
4999,1858,10,0.7816375862634153
4999,2126,11,0.7728795642696195
4999,3681,12,0.7683350652719997
4999,6879,13,0.753922335298181
4999,3388,14,0.7462477023552918
4999,347,15,0.7162406228844712
4999,1859,16,0.6861539656203566
4999,3230,17,0.6840552201159374
4999,2780,18,0.6751129371431628
4999,6410,19,0.6656683609196459
4999,1370,20,0.6656683609196459
5000,4266,1,0.8497848394204198
5000,6406,2,0.8487172081682536
5000,6531,3,0.8487172081682536
5000,1413,4,0.8094375384324779
5000,2750,5,0.7328603106178537
5000,339,6,0.6900502274605724
5000,4801,7,0.6838670822462147
5000,2037,8,0.6599483598471699
5000,365,9,0.6464260868191127
5000,4970,10,0.6464260868191127
5000,567,11,0.6437884912756522
5000,6847,12,0.6437884912756522
5000,108,13,0.6275099127588372
5000,4733,14,0.6229482090418905
5000,6605,15,0.6088326185806411
5000,7036,16,0.5905435970464743
5000,5039,17,0.5880405006550147
5000,766,18,0.5794677988717696
5000,1469,19,0.5706599535962197
5000,5630,20,0.5586334201075657
5001,5755,1,0.6303412747456472
5001,5587,2,0.552507478297018
5001,2448,3,0.5178756015253956
5001,4939,4,0.512915507902774
5001,3313,5,0.5089317837092129
5001,6069,6,0.5085953312378966
5001,3929,7,0.5032781163435556
5001,3510,8,0.4707469360824007
5001,2160,9,0.46049654219520225
5001,1004,10,0.45204759236500314
5001,2052,11,0.45204759236500314
5001,2829,12,0.45068862950839883
5001,2964,13,0.45068862950839883
5001,3359,14,0.45068862950839883
5001,716,15,0.45068862950839883
5001,3825,16,0.45068862950839883
5001,581,17,0.45068862950839883
5001,5721,18,0.45068862950839883
5001,1418,19,0.45068862950839883
5001,1661,20,0.4392984143893206
5002,4759,1,1.0
5002,3263,2,0.7429313387849934
5002,3893,3,0.6859978056653536
5002,5830,4,0.6859978056653536
5002,2698,5,0.6859978056653536
5002,3588,6,0.6859978056653536
5002,868,7,0.6859978056653536
5002,2012,8,0.6859978056653536
5002,355,9,0.6859978056653536
5002,2057,10,0.6834497222375981
5002,4126,11,0.6700359435005416
5002,4314,12,0.5980799656374436
5002,543,13,0.5794229879577779
5002,7168,14,0.5578561943678163
5002,6533,15,0.5578561943678163
5002,4930,16,0.5328631542833911
5002,4576,17,0.5225095845163085
5002,3916,18,0.5171490978490336
5002,3276,19,0.5171490978490336
5002,193,20,0.5044417854072242
5003,7042,1,0.6902083202513647
5003,894,2,0.6627262451653346
5003,5226,3,0.6351783478656914
5003,2267,4,0.6276158546338579
5003,5619,5,0.6046350814253176
5003,5758,6,0.6046350814253176
5003,1522,7,0.6046350814253176
5003,3053,8,0.6046350814253176
5003,4850,9,0.6046350814253176
5003,1907,10,0.6046350814253176
5003,6486,11,0.6046350814253176
5003,4545,12,0.5757166114520029
5003,5114,13,0.5757166114520029
5003,6552,14,0.5757166114520029
5003,6055,15,0.5482011692971098
5003,7064,16,0.5457794497016972
5003,5532,17,0.5438143634356376
5003,3608,18,0.5418541706709259
5003,910,19,0.5418541706709259
5003,1940,20,0.5304737514104161
5004,6989,1,1.0
5004,6256,2,1.0
5004,5098,3,1.0
5004,5427,4,1.0
5004,1784,5,1.0
5004,3338,6,0.8887096977737461
5004,4194,7,0.8887096977737461
5004,1688,8,0.8685122376502872
5004,4499,9,0.8640851335085986
5004,3102,10,0.8640851335085986
5004,6979,11,0.8377068152058835
5004,6540,12,0.8280337353366813
5004,5973,13,0.8013465101154322
5004,6874,14,0.8013465101154322
5004,4770,15,0.7697531393083208
5004,2525,16,0.764013739038719
5004,45,17,0.7623685017645769
5004,2725,18,0.7584208194796249
5004,7126,19,0.7576846207064346
5004,5279,20,0.7466526292029433
5005,4082,1,1.0
5005,4288,2,1.0
5005,2757,3,1.0
5005,388,4,1.0
5005,1611,5,1.0
5005,282,6,1.0
5005,4794,7,1.0
5005,4815,8,1.0
5005,1126,9,1.0
5005,698,10,0.9413993403817353
5005,3037,11,0.9308074485739825
5005,7080,12,0.9308074485739825
5005,6021,13,0.9308074485739825
5005,7100,14,0.9283410310309145
5005,6956,15,0.9236818274174443
5005,5250,16,0.9150656371392732
5005,1966,17,0.9150656371392732
5005,4414,18,0.8966582216125668
5005,6622,19,0.8686751981405166
5005,1572,20,0.8557849855287696
5006,1405,1,1.0
5006,6763,2,0.8305425148674784
5006,6162,3,0.8305425148674784
5006,6538,4,0.8305425148674784
5006,2946,5,0.8305425148674784
5006,5585,6,0.8305425148674784
5006,5547,7,0.8305425148674784
5006,7181,8,0.8305425148674784
5006,4445,9,0.8305425148674784
5006,5540,10,0.8305425148674784
5006,1332,11,0.7764019794809611
5006,4031,12,0.7279459360984357
5006,7003,13,0.7279459360984357
5006,330,14,0.716041088184544
5006,4852,15,0.6954308205873002
5006,6746,16,0.6874583421084992
5006,6219,17,0.6250957026574547
5006,776,18,0.5852078464720635
5006,2247,19,0.5819359346392641
5006,4776,20,0.5631519707907782
5007,7144,1,1.0
5007,6985,2,1.0
5007,3381,3,1.0
5007,798,4,1.0
5007,1987,5,0.7678255120373503
5007,3488,6,0.7675179537636131
5007,4630,7,0.742502195771064
5007,4211,8,0.6938752812022034
5007,4370,9,0.663826777897052
5007,4454,10,0.663826777897052
5007,4476,11,0.663826777897052
5007,5401,12,0.663826777897052
5007,4583,13,0.663826777897052
5007,7220,14,0.6540507609178742
5007,2196,15,0.6486005799962908
5007,6141,16,0.6289909314898954
5007,839,17,0.5684465320366557
5007,1368,18,0.5684465320366557
5007,492,19,0.5629779841441707
5007,495,20,0.5557633292332661
5008,1581,1,0.9410033360500283
5008,2927,2,0.9184248128397539
5008,2449,3,0.8453409018013249
5008,5109,4,0.8046015767001251
5008,3364,5,0.7799020330390583
5008,954,6,0.7718988678567859
5008,5747,7,0.7718988678567859
5008,5139,8,0.7317578299218126
5008,1872,9,0.7194768493298821
5008,1306,10,0.7184565039228258
5008,5433,11,0.7147300269418566
5008,6347,12,0.7111689303312775
5008,257,13,0.7030969581031683
5008,2490,14,0.6966905023541272
5008,578,15,0.6966423186144794
5008,4749,16,0.6966423186144794
5008,1786,17,0.6827011345201848
5008,7152,18,0.6827011345201848
5008,701,19,0.6721513140640908
5008,1603,20,0.6599409481216347
5009,4206,1,0.7952176900112193
5009,4765,2,0.7883744502779588
5009,4025,3,0.7672687854021063
5009,3199,4,0.7560579260798785
5009,2804,5,0.751917431077452
5009,133,6,0.751917431077452
5009,338,7,0.7325642368290267
5009,1924,8,0.7325642368290267
5009,2468,9,0.7325642368290267
5009,3972,10,0.7146928179973333
5009,1250,11,0.6806979057695903
5009,4835,12,0.6806979057695903
5009,4946,13,0.6670694770013943
5009,422,14,0.6505683660663767
5009,5058,15,0.6209780850149393
5009,5581,16,0.6200271159290227
5009,4886,17,0.6144194540323004
5009,4514,18,0.6085385097853333
5009,6005,19,0.5921091234019797
5009,3265,20,0.5684017862550929
5010,315,1,0.7969976600475182
5010,571,2,0.7969976600475182
5010,5685,3,0.7969976600475182
5010,5726,4,0.7969976600475182
5010,2377,5,0.7969976600475182
5010,797,6,0.7969976600475182
5010,860,7,0.6575195060662434
5010,1545,8,0.6084561238662172
5010,4334,9,0.6039823920271028
5010,386,10,0.6039823920271028
5010,1559,11,0.6039823920271028
5010,4043,12,0.6039823920271028
5010,3586,13,0.6039823920271028
5010,3292,14,0.6039823920271028
5010,6928,15,0.6039823920271028
5010,4526,16,0.6039823920271028
5010,5479,17,0.6039823920271028
5010,2200,18,0.6039823920271028
5010,4698,19,0.6039823920271028
5010,178,20,0.6039823920271028
5011,5330,1,1.0
5011,4954,2,1.0
5011,5188,3,1.0
5011,4975,4,1.0
5011,3536,5,1.0
5011,467,6,1.0
5011,657,7,1.0
5011,1158,8,1.0
5011,878,9,0.9327757750602557
5011,1394,10,0.8245714255253799
5011,2517,11,0.8245714255253799
5011,699,12,0.7912304098277331
5011,5282,13,0.7912304098277331
5011,5324,14,0.7912304098277331
5011,4312,15,0.7432952414809985
5011,2878,16,0.7337570062042658
5011,3076,17,0.7337570062042658
5011,5326,18,0.7307618512211483
5011,1149,19,0.7222413434694922
5011,5298,20,0.711342222057706
5012,5396,1,0.8611502266524405
5012,6783,2,0.8055620698295665
5012,6191,3,0.8055620698295665
5012,7019,4,0.8055620698295665
5012,8,5,0.8055620698295665
5012,3688,6,0.607572552882162
5012,1402,7,0.5925113936895263
5012,328,8,0.5865787736624767
5012,1165,9,0.5772607721297548
5012,1960,10,0.5530681922728751
5012,791,11,0.5530681922728751
5012,1633,12,0.5530681922728751
5012,6011,13,0.5427733301422876
5012,6564,14,0.5199148967414179
5012,1512,15,0.5121993675820594
5012,4534,16,0.5121993675820594
5012,2465,17,0.5011724094617017
5012,6321,18,0.5011724094617017
5012,6033,19,0.48599331475036117
5012,1494,20,0.48251772222653816
5013,5413,1,0.778362809402721
5013,1183,2,0.7078871980734818
5013,6408,3,0.6576157273273335
5013,6750,4,0.6576157273273335
5013,4530,5,0.644488069144107
5013,4598,6,0.6283048414382573
5013,3890,7,0.6283048414382573
5013,1009,8,0.6283048414382573
5013,5542,9,0.6283048414382573
5013,4112,10,0.6283048414382573
5013,54,11,0.6283048414382573
5013,6914,12,0.6283048414382573
5013,5845,13,0.6283048414382573
5013,1253,14,0.6283048414382573
5013,3597,15,0.6283048414382573
5013,3061,16,0.6262131133688161
5013,5493,17,0.6262131133688161
5013,737,18,0.5947248299036872
5013,1326,19,0.5763860551910642
5013,6309,20,0.5758675856826558
5014,2943,1,1.0
5014,4074,2,0.8013006139485433
5014,547,3,0.8013006139485433
5014,7120,4,0.6503580205051327
5014,6023,5,0.6194848472842412
5014,6140,6,0.6061979910096548
5014,4671,7,0.6061979910096548
5014,7006,8,0.599843884014722
5014,1029,9,0.599843884014722
5014,432,10,0.599843884014722
5014,6505,11,0.5932870614693282
5014,5209,12,0.5932870614693282
5014,6582,13,0.5899664224506711
5014,5211,14,0.5694760182804461
5014,3554,15,0.5621385322684268
5014,5574,16,0.5268027294644667
5014,3098,17,0.5266804755559408
5014,5578,18,0.5230438826408316
5014,1528,19,0.52226420075132
5014,4890,20,0.5189385024015235
5015,5056,1,1.0
5015,1030,2,0.8578961852952458
5015,2887,3,0.8578961852952458
5015,7216,4,0.8578961852952458
5015,4958,5,0.8336170124998953
5015,2569,6,0.8283502211049275
5015,7147,7,0.8283502211049275
5015,4344,8,0.8283502211049275
5015,7027,9,0.8039559705747162
5015,5921,10,0.7885453830118638
5015,3108,11,0.7885453830118638
5015,3642,12,0.7774554975606073
5015,3408,13,0.7738443697360002
5015,3300,14,0.7420449759012485
5015,410,15,0.7298228470688348
5015,2904,16,0.7162287172441562
5015,891,17,0.7090322819176323
5015,311,18,0.7087111986042226
5015,1602,19,0.6862893851024489
5015,5101,20,0.6778610294486775
5016,2151,1,0.8786708958298581
5016,6806,2,0.86230371408117
5016,4637,3,0.8308360288949226
5016,2699,4,0.8297292487863703
5016,669,5,0.8252029855871199
5016,1514,6,0.8161706271455769
5016,1064,7,0.7773968348643463
5016,5942,8,0.7670543389240776
5016,2668,9,0.6857236356582731
5016,1392,10,0.6845358466367668
5016,2293,11,0.6571244914397829
5016,1177,12,0.6422641971614522
5016,5085,13,0.63921635756929
5016,2077,14,0.6221339862337639
5016,400,15,0.6111827924176682
5016,2352,16,0.6091229994328629
5016,5755,17,0.6009760091376888
5016,4939,18,0.5987082807229636
5016,6636,19,0.5726395170205253
5016,6461,20,0.5694620220809816
5017,0,1,0.0
5017,1,2,0.0
5017,2,3,0.0
5017,3,4,0.0
5017,4,5,0.0
5017,5,6,0.0
5017,6,7,0.0
5017,7,8,0.0
5017,8,9,0.0
5017,9,10,0.0
5017,10,11,0.0
5017,11,12,0.0
5017,12,13,0.0
5017,13,14,0.0
5017,14,15,0.0
5017,15,16,0.0
5017,16,17,0.0
5017,17,18,0.0
5017,18,19,0.0
5017,19,20,0.0
5018,4292,1,1.0
5018,5804,2,0.8296027652336357
5018,3960,3,0.8296027652336357
5018,332,4,0.7146861531375479
5018,2259,5,0.7006205133409521
5018,2119,6,0.7006205133409521
5018,2944,7,0.7006205133409521
5018,3297,8,0.7006205133409521
5018,2154,9,0.6577573513922405
5018,3725,10,0.6258080425712635
5018,304,11,0.6254120222315738
5018,2098,12,0.6128086484609127
5018,1549,13,0.6095169493931549
5018,1259,14,0.6018653070086256
5018,1814,15,0.5970553542271518
5018,4868,16,0.5819060274406772
5018,83,17,0.5801658241521496
5018,3352,18,0.5794224176304669
5018,1659,19,0.574850761187011
5018,4938,20,0.574850761187011
5019,1712,1,1.0
5019,3942,2,0.9295026372248981
5019,1772,3,0.9295026372248981
5019,3303,4,0.9103508483354881
5019,4286,5,0.9103508483354881
5019,3549,6,0.9103508483354881
5019,5388,7,0.8562052750763475
5019,5349,8,0.6694401179173481
5019,5071,9,0.6455051599466902
5019,4429,10,0.6455051599466902
5019,5379,11,0.6455051599466902
5019,6015,12,0.6455051599466902
5019,887,13,0.6455051599466902
5019,2132,14,0.6455051599466902
5019,7088,15,0.6455051599466902
5019,261,16,0.566139078592675
5019,5750,17,0.5511145978406746
5019,6724,18,0.5302860134943335
5019,3117,19,0.5302704482244823
5019,5812,20,0.5179663520196157
5020,215,1,0.827175839106852
5020,2210,2,0.8247354053812795
5020,5740,3,0.7879847692521894
5020,2806,4,0.7545372066671999
5020,937,5,0.7412125804087497
5020,6504,6,0.7295236047903587
5020,3507,7,0.727528113762297
5020,6470,8,0.727528113762297
5020,5174,9,0.7190399387074504
5020,5795,10,0.7106306381224359
5020,6841,11,0.7020545296000074
5020,1604,12,0.7020545296000074
5020,1306,13,0.6941707479326567
5020,4599,14,0.6925166639295091
5020,6327,15,0.6790015994418722
5020,3306,16,0.6790015994418722
5020,4358,17,0.6708226932042101
5020,5171,18,0.6477106559657626
5020,1889,19,0.6367507500129844
5020,1920,20,0.6344924803767247
5021,4249,1,1.0
5021,4325,2,1.0
5021,77,3,1.0
5021,1529,4,1.0
5021,3047,5,1.0
5021,3009,6,1.0
5021,5871,7,1.0
5021,5868,8,1.0
5021,1019,9,1.0
5021,5573,10,1.0
5021,5666,11,1.0
5021,5960,12,1.0
5021,5985,13,1.0
5021,1944,14,1.0
5021,5908,15,1.0
5021,2929,16,1.0
5021,2864,17,1.0
5021,4661,18,1.0
5021,6921,19,1.0
5021,993,20,1.0
5022,6975,1,1.0
5022,6432,2,1.0
5022,6149,3,1.0
5022,5665,4,1.0
5022,123,5,1.0
5022,4055,6,1.0
5022,3910,7,1.0
5022,4330,8,1.0
5022,3658,9,1.0
5022,1207,10,1.0
5022,1322,11,1.0
5022,1833,12,1.0
5022,2039,13,1.0
5022,2252,14,1.0
5022,2261,15,1.0
5022,2272,16,1.0
5022,1679,17,1.0
5022,391,18,1.0
5022,814,19,1.0
5022,1321,20,1.0
5023,6902,1,1.0
5023,3655,2,1.0
5023,1268,3,1.0
5023,3513,4,1.0
5023,6512,5,1.0
5023,1568,6,1.0
5023,6289,7,1.0
5023,5452,8,1.0
5023,1928,9,1.0
5023,5531,10,1.0
5023,5474,11,1.0
5023,1863,12,1.0
5023,2834,13,1.0
5023,4006,14,1.0
5023,5897,15,1.0
5023,5917,16,1.0
5023,392,17,1.0
5023,672,18,1.0
5023,6936,19,1.0
5023,1072,20,1.0
5024,6134,1,0.8270594453100524
5024,3802,2,0.730428516420236
5024,4252,3,0.7303942542895607
5024,6487,4,0.7075476368222012
5024,6954,5,0.6611870107746705
5024,1400,6,0.6579542856983558
5024,2006,7,0.6579542856983558
5024,6414,8,0.6471337864123785
5024,6559,9,0.6076604571828795
5024,1078,10,0.6076604571828795
5024,3048,11,0.5862164733905311
5024,4865,12,0.5666314298550388
5024,7197,13,0.5660357857797063
5024,2720,14,0.5657431450770409
5024,5221,15,0.5617445675602465
5024,5394,16,0.5565332522527648
5024,5792,17,0.537143365752173
5024,5143,18,0.5316380895088102
5024,2751,19,0.5263042552542004
5024,6150,20,0.525459761762921
5025,5117,1,0.8384473839965862
5025,2548,2,0.8335401924237802
5025,4254,3,0.7623691810916415
5025,6022,4,0.7283944336699669
5025,2571,5,0.7269344882652916
5025,5527,6,0.7201790664963741
5025,857,7,0.7092840781347787
5025,920,8,0.6820524142825648
5025,3339,9,0.6709724672881501
5025,5288,10,0.654290937961599
5025,4108,11,0.652136924506894
5025,5807,12,0.6503413956478704
5025,535,13,0.647142358157508
5025,5846,14,0.647142358157508
5025,5431,15,0.647142358157508
5025,4092,16,0.647142358157508
5025,2592,17,0.647142358157508
5025,198,18,0.647142358157508
5025,6642,19,0.6210211413280682
5025,4610,20,0.6183434410042818
5026,4614,1,1.0
5026,2981,2,0.9177948429190956
5026,3190,3,0.7848304024748396
5026,1823,4,0.7314942442069355
5026,2331,5,0.7164165910332175
5026,6188,6,0.6768427203538987
5026,4149,7,0.6726150043388908
5026,5304,8,0.6692034874041032
5026,909,9,0.6683842296800844
5026,5947,10,0.6319422640347392
5026,3587,11,0.6232389853948317
5026,3540,12,0.6230759864824458
5026,4457,13,0.6198687296960117
5026,3432,14,0.6046323450792448
5026,5473,15,0.6046323450792448
5026,4907,16,0.6023484426220364
5026,6166,17,0.5927661709582412
5026,6586,18,0.5927661709582412
5026,2260,19,0.577579933404076
5026,1737,20,0.5750866217636548
5027,4571,1,0.9144177865307526
5027,6704,2,0.8127442765692819
5027,353,3,0.7722779399030875
5027,6158,4,0.7722779399030875
5027,4706,5,0.7649496612860436
5027,6026,6,0.7649496612860436
5027,6246,7,0.7649496612860436
5027,2686,8,0.722025658171005
5027,6789,9,0.6804835318521635
5027,3883,10,0.6715797823615568
5027,5489,11,0.5724141653673257
5027,2240,12,0.5697972247977441
5027,6952,13,0.5638687132342604
5027,3840,14,0.5200415091611872
5027,3832,15,0.517257194954179
5027,1387,16,0.5094127268073418
5027,2353,17,0.5053320849209102
5027,305,18,0.4889562183914772
5027,1340,19,0.4717507552363458
5027,4090,20,0.45370931336098963
5028,5862,1,0.8300601159928576
5028,6948,2,0.756640582661701
5028,6807,3,0.7329940487449864
5028,4855,4,0.7329940487449864
5028,2466,5,0.7222402823432827
5028,1337,6,0.708332077176981
5028,4783,7,0.6859742410005938
5028,759,8,0.6848818267786746
5028,3628,9,0.6841866989544496
5028,1309,10,0.6822919578965508
5028,4679,11,0.6656288078897687
5028,5456,12,0.6648687425846491
5028,5031,13,0.6618783269645448
5028,7213,14,0.6618783269645448
5028,1458,15,0.6617436523781091
5028,1411,16,0.6454671878790138
5028,439,17,0.6445547019889466
5028,1266,18,0.6395870977513984
5028,3860,19,0.6234650732198981
5028,1452,20,0.596218068851369
5029,6815,1,1.0
5029,5340,2,1.0
5029,5255,3,1.0
5029,3170,4,1.0
5029,2928,5,1.0
5029,2748,6,1.0
5029,3989,7,1.0
5029,4806,8,1.0
5029,3759,9,1.0
5029,3543,10,1.0
5029,3252,11,1.0
5029,1779,12,1.0
5029,948,13,1.0
5029,2428,14,0.8922083025249418
5029,7044,15,0.8922083025249418
5029,4919,16,0.7862444516220266
5029,2647,17,0.7708870539358335
5029,4833,18,0.7708870539358335
5029,80,19,0.7708870539358335
5029,3813,20,0.7708870539358335
5030,360,1,0.8001136020628886
5030,6302,2,0.7098720324537329
5030,1875,3,0.7098720324537329
5030,1705,4,0.7098720324537329
5030,819,5,0.7083871236511412
5030,4507,6,0.6990726299703998
5030,7024,7,0.6536805610936749
5030,7159,8,0.6536805610936749
5030,6111,9,0.6536805610936749
5030,5787,10,0.6536805610936749
5030,5930,11,0.6536805610936749
5030,4399,12,0.6536805610936749
5030,6648,13,0.6536805610936749
5030,6196,14,0.6536805610936749
5030,6296,15,0.6536805610936749
5030,7099,16,0.6536805610936749
5030,4250,17,0.6536805610936749
5030,3905,18,0.6536805610936749
5030,204,19,0.6536805610936749
5030,2439,20,0.6536805610936749
5031,7213,1,1.0
5031,4679,2,0.9412396714270924
5031,6807,3,0.9396666521244177
5031,4855,4,0.9396666521244177
5031,3584,5,0.9283466460455639
5031,1452,6,0.8933929452504252
5031,3192,7,0.8879669946919081
5031,2811,8,0.8514784563638024
5031,1266,9,0.8218450306855574
5031,5862,10,0.7976665370088425
5031,1458,11,0.7897827961227923
5031,5064,12,0.7824691225690367
5031,4783,13,0.762538170477074
5031,1337,14,0.72224475803897
5031,2466,15,0.7082327394061191
5031,6948,16,0.7063409139064655
5031,5028,17,0.6618783269645448
5031,439,18,0.6135383114472789
5031,3610,19,0.6106787873085855
5031,6245,20,0.5931354935338239
5032,3842,1,0.9240657743677967
5032,4941,2,0.858363230370607
5032,5227,3,0.7685603363498661
5032,3196,4,0.7095561967133389
5032,5903,5,0.7046488513477487
5032,4604,6,0.7046488513477487
5032,3203,7,0.7046488513477487
5032,2040,8,0.6716436430755143
5032,1848,9,0.6598752681384903
5032,538,10,0.6536644469410257
5032,900,11,0.6397773123437411
5032,5880,12,0.6397773123437411
5032,6110,13,0.6327710298046916
5032,1479,14,0.6159706840426824
5032,6064,15,0.6159706840426824
5032,1195,16,0.6090857110527408
5032,1665,17,0.5978022680220058
5032,1248,18,0.5978022680220058
5032,2825,19,0.5978022680220058
5032,5192,20,0.5908926422094757
5033,2959,1,1.0
5033,2934,2,1.0
